"FILARE","PIANTA","X","Y","Area","Perimetro","Roughness","MISSING","LAT","LON","dist_bound","L_moran_30","L_moran_50","L_moran_30_p","L_moran_50_r","Underperc","L_moran_5","L_moran_100","Line_res","candidate","pred_mglm","pred_rdtree"
1,117,181,645,420,91.983,0.6238,0,43.07713666,10.69489827,1.01008426736621e-07,0.177178413507685,0.153046258145805,-0.161698894765551,0.250616969549347,0,0.292855703915694,0.144211895888797,-63.30513892235,0,0,0
1,118,170,624,300,69.598,0.77828,0,43.07714363,10.69489461,0,0.571817797141071,0.51112082982981,1.97994601948352,-0.255281422070334,0,0.661940306744554,0.498905429431747,81.8585261557898,0,0,0
2,1,1527,3069,532,71.113,0.63863,0,43.07633243,10.69534567,7.33613406339769e-07,-0.0692040610047406,-0.121130871139167,0.430132325169386,-0.00228031957387553,0,0.538326732503495,-0.0683665318090241,26.8368221443358,0,0,0
2,2,1516,3048,540,102.57,0.64502,0,43.07633939,10.69534202,8.05091240340373e-06,-0.118090640901597,-0.108262850917759,-0.480096608129254,-0.0375648936665342,0,0.45062044125142,-0.0714086384783636,-5.24709010117783,0,0,0
2,3,1505,3027,520,93.255,0.7514,0,43.07634636,10.69533836,1.53792446520439e-05,-0.125922190068337,-0.0767999756714957,-0.126588277599699,0.00533697315139793,0,0.255749339948579,-0.0636328345715561,-7.43695578149277,0,0,0
2,4,1495,3006,536,95.74,0.73483,0,43.07635333,10.69533504,2.26704086896244e-05,-0.169551233048945,-0.101844870446131,-0.251418663769297,0.00522624362516451,0,0.309997533030881,-0.116743915245001,-43.724526135415,0,0,0
2,5,1484,2985,509,95.397,0.70284,0,43.0763603,10.69533138,2.99987409310075e-05,-0.100156023005087,-0.0684580941631939,-0.234721767753959,-0.00411892314562539,0,0.0903108269523651,-0.0899903436231932,-35.1058076847865,0,0,0
2,6,1473,2964,457,86.669,0.76454,0,43.07636726,10.69532772,3.1022992005772e-05,0.021768401398377,0.0164987307477351,0.170221297065181,0.0468791680261203,0,-0.014268177965119,0.0194595250823741,0.401270627958809,0,0,0
2,7,1462,2943,386,85.012,0.67117,0,43.07637423,10.69532407,3.09592029818668e-05,0.189266826291019,0.107244928865347,0.157153022467173,-0.0658678041247201,0,0.336801421341031,0.166913893861595,56.7720739331274,0,0,0
2,8,1451,2922,459,88.912,0.72963,0,43.0763812,10.69532041,3.0886517825304e-05,0.0180508116289764,0.0132546205611747,0.0397606177450221,0.0209905926460611,0,0.0573568745219075,0.0157946152390934,-29.0180326389743,0,0,0
2,9,1441,2901,350,80.669,0.67587,0,43.07638817,10.69531709,3.11163012059663e-05,0.137138068865321,0.225285455302093,0.158167302448414,-0.0372103618067458,0,0.67239997616872,0.235649036911584,68.7575623710813,0,0,0
2,10,1430,2880,342,79.497,0.68003,0,43.07639513,10.69531343,3.10390489045439e-05,0.10275579090465,0.246145898489445,0.142689347053063,-0.0587757341661956,0,0.713807013379755,0.243224538063269,67.0755342205304,0,0,0
2,11,1419,2859,392,84.426,0.6911,0,43.0764021,10.69530977,3.09663637464008e-05,0.109408951990111,0.126429376756348,0.122681227739101,-0.0498940550630257,0,0.385809012296528,0.148177697290985,9.28634373639198,0,0,0
2,12,1408,2838,451,89.74,0.70374,0,43.07640907,10.69530612,3.09025747192505e-05,0.0352041889129837,0.0319289289685294,0.0184275796497592,-0.0119678015668369,0,0.0801021291849866,0.0289125041564635,-55.259548254315,0,0,0
2,13,1397,2817,464,88.326,0.7474,0,43.07641603,10.69530246,3.0825322417828e-05,0.00427000654793248,0.00517488539834943,0.0501439782579066,0.125228903394165,0,0.0123524195807829,0.0043776256345112,-71.5486805887903,0,0,0
2,14,1386,2796,442,85.497,0.75985,0,43.076423,10.6952988,3.07526372596849e-05,0.0309746283837202,0.0618501027018335,0.0957697044353564,0.129607196130358,0,0.113150890799622,0.0474336312317606,-50.7643637975511,0,0,0
2,15,1376,2775,423,85.255,0.73133,0,43.07642997,10.69529548,3.09824206419275e-05,0.0710680235190747,0.100497738184501,0.104941745852859,0.0531790090282729,0,0.226407208413359,0.0741465637287978,-30.8512945935532,0,0,0
2,16,1365,2753,363,79.255,0.72621,0,43.07643727,10.69529182,3.10604512511712e-05,0.0863989517695924,0.153561903693799,0.141236427153272,0.0495698460462996,0,0.457615869784407,0.141626318863894,33.0356837706527,0,0,0
2,17,1354,2732,344,78.912,0.6942,1,43.07644424,10.69528817,3.0996662227266e-05,0.075152821168208,0.168648499027969,0.0856125112298774,-0.0401975029503299,0,0.805313345529874,0.153797776498579,58.8465165291428,0,0,0
2,18,1343,2711,445,86.083,0.75463,0,43.0764512,10.69528451,3.09194099258435e-05,0.00528967722621266,0.0243943361269828,0.0271796302606968,0.138772489039207,0,0.212360871194255,0.0226253862287633,-33.7063103010989,0,0,0
2,19,1332,2690,451,88.326,0.72646,0,43.07645817,10.69528086,3.08556209019384e-05,0.00767806810320802,0.0134719929897503,0.0176170721171158,0.0475274394628775,0,0.11982336680922,0.0126656220003862,-30.9103107030885,0,0,0
2,20,1322,2669,313,76.77,0.66738,1,43.07646514,10.69527753,3.10765081499431e-05,0.0877053922626984,0.0450669054070017,0.111067728616989,-0.161281175207502,0,0.790339612279111,0.0459677185095867,118.535255233698,1,0,0
2,21,1311,2648,350,76.426,0.75299,0,43.07647211,10.69527388,3.10127191227928e-05,0.0794360760212661,0.0234803276974923,0.118609391530125,0.169222409464259,0,0.296577785934418,-0.0433704679593366,96.684513025843,0,0,0
2,22,1300,2627,478,90.326,0.73623,0,43.07647907,10.69527022,3.093546681979e-05,-0.0131807914351605,-0.00449477915723996,0.00110834699266932,0.0970001345932265,0,-0.0283870728766128,0.0124394888116502,-15.6199729005813,0,0,0
2,23,1289,2606,514,97.154,0.6843,0,43.07648604,10.69526656,3.08627816632272e-05,-0.0254620417408727,-0.00113114542339219,-0.0658539643516224,-0.0854709914852037,0,0.149533251004083,0.0734992000119567,-38.5356381195033,0,0,0
2,24,1278,2585,580,97.154,0.77217,0,43.07649301,10.69526291,3.0798992639322e-05,-0.0547054428418567,0.0452301698286406,-0.044476452691317,0.200546332919714,0,0.543422201765952,0.254983504080547,-90.1676065090098,0,0,0
2,25,1268,2564,539,95.154,0.74807,0,43.07649997,10.69525958,3.10153127424671e-05,-0.0114653348456883,0.0748351399002834,-0.0247668638409706,0.111860695778,0,0.406017963966735,0.195517989909862,-30.8005499338617,0,0,0
2,26,1257,2543,544,96.569,0.73306,0,43.07650694,10.69525593,3.0951523718562e-05,0.0339638881970524,0.125077657186787,-0.0103255316439093,0.0658879970329483,0,0.490294553956674,0.231808752801015,-18.3612259479971,0,0,0
2,27,1246,2522,500,95.983,0.68201,0,43.07651391,10.69525227,3.08788385604189e-05,0.0826570857916199,0.0537063398764635,0.0803669282609044,-0.0740258887136635,0,0.280990642156306,0.108013793942747,37.2236078946456,0,0,0
2,28,1235,2501,520,91.74,0.77642,0,43.07652088,10.69524861,3.08061534006109e-05,0.166563904231654,0.105854605666866,0.0298060487534385,0.136404620107808,0,0.430608973755776,0.193126416877266,21.392834683472,0,0,0
2,29,1224,2480,573,100.67,0.71051,0,43.07652784,10.69524496,3.07377972318461e-05,0.390048524527276,0.355811340975901,0.271648434882038,0.00584204590022557,0,0.689885366219565,0.438859173174858,-30.8111348898475,0,0,0
2,30,1213,2459,590,101.64,0.71769,0,43.07653481,10.6952413,3.0665112073703e-05,0.429525910505971,0.563547195568638,0.322326307461712,0.0202515284488451,1,0.848241384947837,0.51977607019986,-46.9097669758537,0,0,0
2,31,1203,2438,533,97.154,0.7096,0,43.07654178,10.69523798,3.08948954559456e-05,0.255896733503897,0.386794045460175,0.217118019744673,0.00298813541465326,0,0.532124072359001,0.298235604226597,7.90392396823404,0,0,0
2,32,1192,2417,518,94.569,0.72786,0,43.07654875,10.69523432,3.08222102993828e-05,0.209554960410402,0.339742135146396,0.144551112222071,0.0414302344916257,0,0.436900779703977,0.248212201207756,15.3502061233835,0,0,0
2,33,1181,2396,537,94.912,0.74911,0,43.07655571,10.69523066,3.07449579963801e-05,0.31952517433751,0.510073665536892,0.182358815466439,0.0965215812510067,0,0.423973292239669,0.368791410480741,-11.722462703666,0,0,0
2,34,1170,2375,529,91.397,0.7958,0,43.07656268,10.69522701,3.06811689724749e-05,0.313937445442898,0.435311072301744,0.0427295576659327,0.157797532492152,0,0.264133677582885,0.347877790947499,-7.46562470617482,0,0,0
2,35,1159,2354,467,86.669,0.78127,0,43.07656965,10.69522335,3.06084838143318e-05,0.00398617330075802,0.00435018533256027,-0.176731117642364,0.175520267464998,0,0.00394902921588024,0.00428184021638516,56.1902409598196,0,0,0
2,36,1149,2333,480,92.912,0.69873,0,43.07657662,10.69522003,3.08382671933293e-05,0.0632967643002991,0.0903633390746191,0.095281493684274,-0.0287095128780395,0,0.0681493374670099,0.073851110937895,46.8139845053154,0,0,0
2,37,1138,2312,544,95.154,0.75501,0,43.07658358,10.69521637,3.07610148919068e-05,0.295522366623547,0.467897022114716,0.144579857158257,0.148326414482354,0,0.290697501487524,0.420359403511377,-13.4969422123947,0,0,0
2,38,1127,2291,507,95.397,0.70008,0,43.07659055,10.69521271,3.06883297337637e-05,0.165152085241435,0.231838652478374,0.16702851458855,-0.0376276720701755,0,0.264183634192099,0.222215022116636,25.3549126639826,0,0,0
2,39,1116,2270,539,95.983,0.73521,0,43.07659752,10.69520906,3.06245407098586e-05,0.314062336965934,0.354123625628298,0.189550782556034,0.106042587419579,0,0.545733490262526,0.409724702419481,-5.11284665352093,0,0,0
2,40,1105,2249,510,94.811,0.71295,0,43.07660449,10.6952054,3.05518555532957e-05,0.221465463223587,0.163246284298827,0.158601887634092,0.0145946255724591,0,0.317068385905631,0.244015749022132,26.6885677532053,0,0,0
2,41,1095,2228,589,101.98,0.71166,0,43.07661145,10.69520208,3.07770717890985e-05,0.550735047625366,0.453156048557431,0.363382578412888,0.00990714872775737,1,0.699468854750281,0.641017671249439,-50.0366166994269,0,0,0
2,42,1084,2207,564,99.983,0.70899,0,43.07661842,10.69519842,3.07043866325356e-05,0.359081946693688,0.362019098162819,0.278511478239026,0.00206542571385107,0,0.771560174749832,0.456646456363934,-25.084172595006,0,0,0
2,43,1073,2186,502,98.912,0.64479,0,43.07662539,10.69519477,3.06405976053853e-05,0.098881560887742,0.141879253476321,0.193212445260042,-0.197747026790143,0,0.387323442185379,0.152809682662337,33.5079055211986,0,0,0
2,44,1062,2165,594,106.23,0.66151,0,43.07663235,10.69519111,3.05633453023826e-05,0.235211588839032,0.454840713720181,0.222245198639612,-0.101307364823708,1,1.25366655433083,0.495395331764345,-63.5228460532899,0,0,0
2,45,1051,2143,627,101.74,0.76119,0,43.07663965,10.69518745,3.06413759132065e-05,0.243991934856844,0.504286372398962,0.145010968357907,0.0211886845246802,1,0.493891394860975,0.542873789017248,-100.808903637871,0,0,0
2,46,1040,2122,550,94.326,0.7768,0,43.07664662,10.6951838,3.05775868893013e-05,0.174172655894143,0.278170612541633,0.0795339421775882,0.0971851560923228,0,0.278662975303247,0.272098138481733,-28.3450234901948,0,0,0
2,47,1030,2101,480,96.083,0.65336,0,43.07665359,10.69518047,3.0798474137306e-05,0.034810362562386,0.0453692023232844,0.151566672767183,-0.0886899114081657,0,0.0320246261148298,0.0411232008024125,35.2131789728319,0,0,0
2,48,1019,2080,362,95.74,0.49628,1,43.07666056,10.69517682,3.07346851134009e-05,-0.318896198750023,-0.338845348667657,0.156343957007156,-0.589589964403757,0,-0.483663921619221,-0.295440628283726,146.24193869292,1,1,0
2,49,1008,2059,438,85.497,0.75297,0,43.07666752,10.69517316,3.06574328103982e-05,-0.0836301855669893,-0.0852165578673898,-0.163789138988561,0.0785364140275551,0,-0.0242334552496704,-0.0679785937426896,64.1174906117802,0,0,0
2,50,997,2038,473,90.811,0.72076,0,43.07667449,10.6951695,3.05847476538353e-05,0.0178056198831211,0.0175981537091509,0.0116948553652677,0.0275060211061041,0,0.00685846857575652,0.0134863507080178,22.0732376561319,0,0,0
2,51,986,2017,510,90.326,0.78552,0,43.07668146,10.69516585,3.05188856957316e-05,0.112286639712255,0.0856492932429977,-0.00221576459615172,0.101489008237717,0,0.157587277216302,0.0803761275524635,-23.3441952365965,0,0,0
2,52,976,1996,513,99.74,0.64802,0,43.07668843,10.69516252,3.07369111534999e-05,0.158007521022717,0.0899637246559561,0.310097844233977,-0.105099264640995,0,0.165642596916654,0.0616986736966036,-32.7887401086294,0,0,0
2,53,965,1975,560,98.569,0.7243,0,43.07669539,10.69515887,3.06656423483294e-05,0.284375560761756,0.149895801743888,0.278524623521331,0.0346633941769959,0,0.32663012985207,0.0818292024049252,-82.7928065365961,0,0,0
2,54,954,1954,531,97.154,0.70694,0,43.07670236,10.69515521,3.05900395642428e-05,0.163847724817082,0.0970606640400109,0.178659876267784,-0.0017061444777545,0,0.20149210992892,0.0500474797121361,-54.8789093121735,0,0,0
2,55,943,1933,482,94.569,0.67727,0,43.07670933,10.69515155,3.05144367817368e-05,0.0440391352789346,0.0293001992567837,0.102022011712916,-0.0426012495941696,0,0.0224762365593773,0.0148648935507316,-6.18613830015835,0,0,0
2,56,932,1912,425,86.083,0.72071,0,43.0767163,10.6951479,3.04477318239776e-05,-0.123877033841705,-0.0875118385743489,-0.111389876050784,0.0143526601260638,0,-0.01518550576483,-0.0341358130763743,50.1464166346528,0,0,0
2,57,922,1891,463,86.912,0.77025,0,43.07672326,10.69514457,3.06611934375773e-05,-0.00824443869253482,-0.00695496736535793,-0.0622566380246555,0.108294660801963,0,0.00122015380743356,-0.001886011113697,11.1847878998677,0,0,0
2,58,911,1870,425,87.74,0.69375,0,43.07673023,10.69514092,3.05944884798182e-05,-0.0879158962995417,-0.0883199540247346,-0.0471607619296008,-0.0231226620603755,0,0.0429988066629394,-0.0222565159557047,48.4718536080844,0,0,0
2,59,900,1849,449,87.497,0.737,0,43.0767372,10.69513726,3.05185670365008e-05,-0.0338266041557162,-0.0360451204205946,-0.0460790143022969,0.0671281684906502,0,0.0284495123152359,-0.0098959084051243,23.5837924519921,0,0,0
2,60,889,1828,459,88.083,0.74342,0,43.07674416,10.6951336,3.0437952932542e-05,-0.0106364653199558,-0.0107830944354409,-0.0261487736839724,0.0789442841749888,0,-0.00394355569378286,-0.00473819090028255,10.024612764122,0,0,0
2,61,878,1807,475,86.326,0.80098,0,43.07675113,10.69512995,3.03708002540859e-05,0.00986060791844142,0.00761817960268641,-0.045339457984269,0.210526321798615,0,0.00905974066281463,0.00833037941215451,-12.0353237924609,0,0,0
2,62,867,1786,476,96.326,0.64466,0,43.0767581,10.69512629,3.02947494896019e-05,0.0142688941310905,0.00468294913822802,0.059310004501336,-0.154125955683211,0,0.0156392253634479,0.0090233936462994,-18.0203085292669,0,0,0
2,63,857,1765,534,93.74,0.76366,0,43.07676507,10.69512297,3.05212336263568e-05,0.0729673972240306,0.0161862799496139,0.0382663952325481,0.101949695878343,0,0.0315875494831268,0.0515693690072103,-76.3546327578064,0,0,0
2,64,846,1744,466,98.083,0.6087,0,43.07677203,10.69511931,3.0440619522398e-05,-0.00019796365427677,-7.9539571901717e-05,0.0337197047472376,-0.20068099820542,0,-0.000411127002551867,-0.000150830869491499,-1.79629886839018,0,0,0
2,65,835,1723,479,91.983,0.71143,0,43.076779,10.69511566,3.03734668439419e-05,0.00669762157855871,0.0147223904875926,0.0120483705236154,0.00481352603827761,0,0.0154473696102156,0.00517266549304136,-3.84214036518318,0,0,0
2,66,824,1702,454,86.326,0.76557,0,43.07678597,10.695112,3.02974160794579e-05,-0.0138625121195456,-0.0153497193270855,-0.065291182270029,0.0282037681561863,0,0.00292853699784055,-0.00377588904260148,32.9753047695239,0,0,0
2,67,813,1681,463,90.912,0.70397,0,43.07679294,10.69510834,3.02213653133121e-05,-0.00717517264947352,-0.00404571678483073,0.0118461801850495,-0.002551884293777,0,7.67802168333536e-05,-0.000752165636351796,33.1234985534403,0,0,0
2,68,803,1660,491,88.912,0.7805,0,43.0767999,10.69510502,3.04432861074309e-05,0.0532628097877548,0.0350219981962995,-0.0401296809250016,0.0509433924686766,0,-0.0141699777444869,0.010498779421085,13.2671297646957,0,0,0
2,69,792,1639,420,88.083,0.68026,1,43.07680687,10.69510136,3.03672353445275e-05,-0.0883054984208786,-0.0828085619054066,-0.0508933823706788,-0.0523993549437683,0,-0.0713918476040418,-0.0491020720632818,94.0436745118207,0,0,0
2,70,781,1618,486,88.326,0.78283,0,43.07681384,10.69509771,3.03000826660714e-05,0.0309561087799892,0.0268651711407943,-0.0401414338695085,0.0913447515945445,0,0.0595410515901369,0.0289558080415816,37.3797758081256,0,0,0
2,71,770,1597,516,95.154,0.71615,0,43.07682081,10.69509405,3.02240319015875e-05,0.0418836713166308,0.0613185297702443,0.0422956774282513,0.0139486091640211,0,0.476568005458906,0.0977832641932448,14.2020766669207,0,0,0
2,72,759,1576,595,115.3,0.56152,0,43.07682777,10.69509039,3.01434177976287e-05,0.109642869413732,0.163718442426224,0.0108840707272261,-0.359270641512746,1,1.03388944391962,0.233856899490638,-57.8337455360945,0,0,0
2,73,749,1555,826,119.4,0.72812,0,43.07683474,10.69508707,3.03699019328029e-05,0.180635892718786,0.40033963846416,0.104493426233781,0.0621049925037542,1,2.15561983174539,0.580097248619466,-280.632137539831,0,0,0
2,74,738,1534,493,96.326,0.66768,0,43.07684171,10.69508341,3.02938511666571e-05,0.0510988624077912,0.0478655732399656,0.072848143462714,-0.148519307374649,0,0.323394242054934,0.0475247670844381,57.3933574971069,0,0,0
2,75,727,1512,547,96.811,0.73341,0,43.07684901,10.69507976,3.03772887300614e-05,0.249429158832792,0.186870607480214,0.138505759060232,0.114292467349427,0,0.716508393425607,0.122386771874374,3.80338346097028,0,0,0
2,76,716,1491,464,95.74,0.63612,0,43.07685597,10.6950761,3.02966746245219e-05,-0.00783897094874743,-0.00635133840501988,0.140011007891717,-0.342857646107013,0,-0.00930317620832178,-0.00353786799874776,84.775601403132,0,0,0
2,77,705,1470,503,89.397,0.79092,0,43.07686294,10.69507244,3.02206238616186e-05,0.132137979786306,0.108897489303064,-0.027812921903651,0.332040511479586,0,0.25626332668544,0.0566423988725092,42.3219939126669,0,0,0
2,78,694,1449,498,88.912,0.79163,0,43.07686991,10.69506879,3.01534711831625e-05,0.115201209325736,0.0828836076094478,-0.0377398344606688,0.288454601049779,0,0.222027684832082,0.0437415572637247,43.4545435786498,0,0,0
2,79,684,1428,502,93.154,0.72695,0,43.07687688,10.69506546,3.03710572338894e-05,0.10413657491948,0.0835135642971472,0.0500044784068305,0.0829702729542331,0,0.247189734672357,0.0436455245096924,32.214605488427,0,0,0
2,80,673,1407,676,104.23,0.782,0,43.07688384,10.69506181,3.02993412143779e-05,0.401934631688166,0.399468554613133,0.18223745233502,0.300086969387965,1,0.496467586231113,0.203415427147978,-153.458114811693,0,0,0
2,81,662,1386,543,95.497,0.74821,0,43.07689081,10.69505815,3.02232904498939e-05,0.178166288849309,0.150241149091533,0.0766725339100814,0.173429918265118,0,0.291471164706713,0.0801525577425733,-32.7041090441926,0,0,0
2,82,651,1365,406,87.497,0.66642,1,43.07689778,10.69505449,3.01472396869906e-05,-0.154190939121913,-0.0884025991765983,-0.0362232827653881,-0.170021458237774,0,-0.475459955661081,-0.0718177993638293,95.3361310684463,0,0,0
2,83,640,1344,476,87.74,0.777,0,43.07690475,10.69505084,3.0080087005292e-05,0.0187941740146892,0.0151420819396159,-0.0245603370182506,0.256449798433237,0,0.0221403316750966,0.00845932706925928,19.2364441634937,0,0,0
2,84,630,1323,465,91.983,0.69064,0,43.07691171,10.69504751,3.02931097149635e-05,-0.0020549931024723,-0.00200957418946222,0.0150340868803027,-0.0676751902749346,0,-0.00308502916537957,-0.000886672670489699,24.4286531046512,0,0,0
2,85,619,1302,574,96.669,0.77187,0,43.07691868,10.69504386,3.02259570365074e-05,0.0914086050863046,0.186636332308073,0.0474834169702263,0.242975740444374,0,-0.0764540182868796,0.0478065526000624,-89.4407574909163,0,0,0
2,86,608,1281,459,96.912,0.61414,0,43.07692565,10.6950402,3.01499062720235e-05,-0.00496049955924377,-0.0125994034788688,0.0277093713469337,-0.364636664075613,0,-0.018133470095563,-0.00304959108647071,22.2746969939562,0,0,0
2,87,597,1260,489,87.154,0.80899,0,43.07693262,10.69503655,3.00827535935674e-05,0.00228525388646538,0.0284915891345853,-0.0162292975125027,0.18949510320953,0,0.00748787290906434,0.00851353208780528,-10.4353344054941,0,0,0
2,88,586,1239,505,89.841,0.78624,0,43.07693958,10.69503289,3.00021394896086e-05,0.00756256893543813,0.0170810381293748,-0.00245448070133127,0.0209782661866367,0,-0.0753443103468555,0.00857517204117607,-29.0963273935052,0,0,0
